"Time","Internet-Traffic"
"2004-12-04 00:50:00",3756.506
"2004-12-04 00:55:00",3688.206
"2004-12-04 01:00:00",3548.371
"2004-12-04 01:05:00",3439.359
"2004-12-04 01:10:00",3452.945
"2004-12-04 01:15:00",3391.081
"2004-12-04 01:20:00",3509.205
"2004-12-04 01:25:00",3536.924
"2004-12-04 01:30:00",3647.724
"2004-12-04 01:35:00",3605.497
"2004-12-04 01:40:00",3573.362
"2004-12-04 01:45:00",3663.754
"2004-12-04 01:50:00",3742.096
"2004-12-04 01:55:00",3685.892
"2004-12-04 02:00:00",3689.968
"2004-12-04 02:05:00",3695.078
"2004-12-04 02:10:00",3705.342
"2004-12-04 02:15:00",3656.731
"2004-12-04 02:20:00",3799.03
"2004-12-04 02:25:00",3603.837
"2004-12-04 02:30:00",3581.703
"2004-12-04 02:35:00",3603.71
"2004-12-04 02:40:00",3415.867
"2004-12-04 02:45:00",3347.678
"2004-12-04 02:50:00",3460.437
"2004-12-04 02:55:00",3395.935
"2004-12-04 03:00:00",3172.268
"2004-12-04 03:05:00",3166.13
"2004-12-04 03:10:00",3136.294
"2004-12-04 03:15:00",3111.616
"2004-12-04 03:20:00",3137.309
"2004-12-04 03:25:00",3076.634
"2004-12-04 03:30:00",3063.712
"2004-12-04 03:35:00",3081.332
"2004-12-04 03:40:00",3155.9
"2004-12-04 03:45:00",3202.199
"2004-12-04 03:50:00",3287.113
"2004-12-04 03:55:00",3280.588
"2004-12-04 04:00:00",3200.268
"2004-12-04 04:05:00",3147.706
"2004-12-04 04:10:00",3057.223
"2004-12-04 04:15:00",2978.769
"2004-12-04 04:20:00",3047.537
"2004-12-04 04:25:00",2973.012
"2004-12-04 04:30:00",2797.984
"2004-12-04 04:35:00",2668.924
"2004-12-04 04:40:00",2687.814
"2004-12-04 04:45:00",2712.533
"2004-12-04 04:50:00",2801.074
"2004-12-04 04:55:00",2760.262
"2004-12-04 05:00:00",2738.856
"2004-12-04 05:05:00",2735.308
"2004-12-04 05:10:00",2901.372
"2004-12-04 05:15:00",2765.341
"2004-12-04 05:20:00",2789.879
"2004-12-04 05:25:00",2687.209
"2004-12-04 05:30:00",2676.05
"2004-12-04 05:35:00",2695.515
"2004-12-04 05:40:00",2741.467
"2004-12-04 05:45:00",2675.843
"2004-12-04 05:50:00",2708.104
"2004-12-04 05:55:00",2749.054
"2004-12-04 06:00:00",2713.867
"2004-12-04 06:05:00",2789.357
"2004-12-04 06:10:00",2735.746
"2004-12-04 06:15:00",2690.066
"2004-12-04 06:20:00",2818.229
"2004-12-04 06:25:00",2720.407
"2004-12-04 06:30:00",2631.305
"2004-12-04 06:35:00",2580.539
"2004-12-04 06:40:00",2530.45
"2004-12-04 06:45:00",2579.779
"2004-12-04 06:50:00",2483.494
"2004-12-04 06:55:00",2457.994
"2004-12-04 07:00:00",2447.055
"2004-12-04 07:05:00",2357.55
"2004-12-04 07:10:00",2399.464
"2004-12-04 07:15:00",2346.771
"2004-12-04 07:20:00",2426.211
"2004-12-04 07:25:00",2462.136
"2004-12-04 07:30:00",2499.737
"2004-12-04 07:35:00",2564.32
"2004-12-04 07:40:00",2593.958
"2004-12-04 07:45:00",2567.265
"2004-12-04 07:50:00",2657.957
"2004-12-04 07:55:00",2591.7
"2004-12-04 08:00:00",2549.005
"2004-12-04 08:05:00",2570.105
"2004-12-04 08:10:00",2668.777
"2004-12-04 08:15:00",2651.853
"2004-12-04 08:20:00",2639.386
"2004-12-04 08:25:00",2472.894
"2004-12-04 08:30:00",2450.849
"2004-12-04 08:35:00",2504.269
"2004-12-04 08:40:00",2501.72
"2004-12-04 08:45:00",2548.319
"2004-12-04 08:50:00",2582.636
"2004-12-04 08:55:00",2469.182
"2004-12-04 09:00:00",2511.885
"2004-12-04 09:05:00",2685.295
"2004-12-04 09:10:00",2868.446
"2004-12-04 09:15:00",2899.244
"2004-12-04 09:20:00",2974.92
"2004-12-04 09:25:00",3027.665
"2004-12-04 09:30:00",3094.174
"2004-12-04 09:35:00",3004.474
"2004-12-04 09:40:00",3023.898
"2004-12-04 09:45:00",3074.543
"2004-12-04 09:50:00",3120.416
"2004-12-04 09:55:00",3160.631
"2004-12-04 10:00:00",3193.965
"2004-12-04 10:05:00",3245.114
"2004-12-04 10:10:00",3227.369
"2004-12-04 10:15:00",3156.576
"2004-12-04 10:20:00",3132.207
"2004-12-04 10:25:00",3140.215
"2004-12-04 10:30:00",3053.459
"2004-12-04 10:35:00",3158.446
"2004-12-04 10:40:00",3169.96
"2004-12-04 10:45:00",3231.242
"2004-12-04 10:50:00",3292.023
"2004-12-04 10:55:00",3349.762
"2004-12-04 11:00:00",3381.552
"2004-12-04 11:05:00",3538.979
"2004-12-04 11:10:00",3588.681
"2004-12-04 11:15:00",3674.129
"2004-12-04 11:20:00",3798.397
"2004-12-04 11:25:00",3611.189
"2004-12-04 11:30:00",3577.121
"2004-12-04 11:35:00",3661.305
"2004-12-04 11:40:00",3712.853
"2004-12-04 11:45:00",3775.275
"2004-12-04 11:50:00",3735.225
"2004-12-04 11:55:00",3696.836
"2004-12-04 12:00:00",3657.968
"2004-12-04 12:05:00",3735.064
"2004-12-04 12:10:00",3767.84
"2004-12-04 12:15:00",3892.036
"2004-12-04 12:20:00",3995.822
"2004-12-04 12:25:00",3941.236
"2004-12-04 12:30:00",3885.128
"2004-12-04 12:35:00",3841.663
"2004-12-04 12:40:00",3880.134
"2004-12-04 12:45:00",3857.226
"2004-12-04 12:50:00",3898.072
"2004-12-04 12:55:00",3974.157
"2004-12-04 13:00:00",3914.334
"2004-12-04 13:05:00",4054.637
"2004-12-04 13:10:00",4131.872
"2004-12-04 13:15:00",4090.569
"2004-12-04 13:20:00",4302.362
"2004-12-04 13:25:00",4323.692
"2004-12-04 13:30:00",4438.115
"2004-12-04 13:35:00",4389.777
"2004-12-04 13:40:00",4369.293
"2004-12-04 13:45:00",4352.406
"2004-12-04 13:50:00",4491.431
"2004-12-04 13:55:00",4550.534
"2004-12-04 14:00:00",4598.529
"2004-12-04 14:05:00",4643.166
"2004-12-04 14:10:00",4580.476
"2004-12-04 14:15:00",4689.921
"2004-12-04 14:20:00",4689.157
"2004-12-04 14:25:00",4621.407
"2004-12-04 14:30:00",4512.141
"2004-12-04 14:35:00",4462.149
"2004-12-04 14:40:00",4449.582
"2004-12-04 14:45:00",4538.232
"2004-12-04 14:50:00",4518.201
"2004-12-04 14:55:00",4631.9
"2004-12-04 15:00:00",4573.166
"2004-12-04 15:05:00",4569.823
"2004-12-04 15:10:00",4692.788
"2004-12-04 15:15:00",4719
"2004-12-04 15:20:00",4865.1
"2004-12-04 15:25:00",4854.676
"2004-12-04 15:30:00",4852.827
"2004-12-04 15:35:00",4842.23
"2004-12-04 15:40:00",4988.608
"2004-12-04 15:45:00",4961.157
"2004-12-04 15:50:00",4995.893
"2004-12-04 15:55:00",4801.085
"2004-12-04 16:00:00",4881.781
"2004-12-04 16:05:00",4959.839
"2004-12-04 16:10:00",4838.527
"2004-12-04 16:15:00",4870.321
"2004-12-04 16:20:00",4852.291
"2004-12-04 16:25:00",4700.5
"2004-12-04 16:30:00",4576.827
"2004-12-04 16:35:00",4599.658
"2004-12-04 16:40:00",4516.456
"2004-12-04 16:45:00",4448.805
"2004-12-04 16:50:00",4516.139
"2004-12-04 16:55:00",4461.657
"2004-12-04 17:00:00",4393.696
"2004-12-04 17:05:00",4454.714
"2004-12-04 17:10:00",4566.338
"2004-12-04 17:15:00",4590.965
"2004-12-04 17:20:00",4602.664
"2004-12-04 17:25:00",4597.548
"2004-12-04 17:30:00",4611.968
"2004-12-04 17:35:00",4746.15
"2004-12-04 17:40:00",4732.841
"2004-12-04 17:45:00",4794.437
"2004-12-04 17:50:00",4779.924
"2004-12-04 17:55:00",4839.427
"2004-12-04 18:00:00",4700.671
"2004-12-04 18:05:00",4711.909
"2004-12-04 18:10:00",4769.079
"2004-12-04 18:15:00",4633.164
"2004-12-04 18:20:00",4627.699
"2004-12-04 18:25:00",4580.221
"2004-12-04 18:30:00",4511.788
"2004-12-04 18:35:00",4463.431
"2004-12-04 18:40:00",4511.517
"2004-12-04 18:45:00",4386.64
"2004-12-04 18:50:00",4395.083
"2004-12-04 18:55:00",4323.473
"2004-12-04 19:00:00",4279.992
"2004-12-04 19:05:00",4330.791
"2004-12-04 19:10:00",4354.374
"2004-12-04 19:15:00",4251.487
"2004-12-04 19:20:00",4367.231
"2004-12-04 19:25:00",4559.738
"2004-12-04 19:30:00",4557.828
"2004-12-04 19:35:00",4538.614
"2004-12-04 19:40:00",4526.933
"2004-12-04 19:45:00",4550.666
"2004-12-04 19:50:00",4637.184
"2004-12-04 19:55:00",4626.353
"2004-12-04 20:00:00",4541.354
"2004-12-04 20:05:00",4508.946
"2004-12-04 20:10:00",4673.055
"2004-12-04 20:15:00",4661.351
"2004-12-04 20:20:00",4654
"2004-12-04 20:25:00",4716.313
"2004-12-04 20:30:00",4736.166
"2004-12-04 20:35:00",4472.631
"2004-12-04 20:40:00",4406.133
"2004-12-04 20:45:00",4349.102
"2004-12-04 20:50:00",4366.722
"2004-12-04 20:55:00",4399.717
"2004-12-04 21:00:00",4288.52
"2004-12-04 21:05:00",4316.615
"2004-12-04 21:10:00",4231.535
"2004-12-04 21:15:00",4321.187
"2004-12-04 21:20:00",4439.109
"2004-12-04 21:25:00",4475.509
"2004-12-04 21:30:00",4449.33
"2004-12-04 21:35:00",4427.232
"2004-12-04 21:40:00",4357.345
"2004-12-04 21:45:00",4455.088
"2004-12-04 21:50:00",4560.386
"2004-12-04 21:55:00",4459.416
"2004-12-04 22:00:00",4420.478
"2004-12-04 22:05:00",4396.798
"2004-12-04 22:10:00",4565.11
"2004-12-04 22:15:00",4514.636
"2004-12-04 22:20:00",4557.109
"2004-12-04 22:25:00",4343.217
"2004-12-04 22:30:00",4256.475
"2004-12-04 22:35:00",4268.529
"2004-12-04 22:40:00",4208.186
"2004-12-04 22:45:00",4189.885
"2004-12-04 22:50:00",4257.321
"2004-12-04 22:55:00",4217.054
"2004-12-04 23:00:00",4164.766
"2004-12-04 23:05:00",4346.242
"2004-12-04 23:10:00",4371.948
"2004-12-04 23:15:00",4347.667
"2004-12-04 23:20:00",4382.445
"2004-12-04 23:25:00",4258.981
"2004-12-04 23:30:00",4271.309
"2004-12-04 23:35:00",4319.328
"2004-12-04 23:40:00",4281.894
"2004-12-04 23:45:00",4274.718
"2004-12-04 23:50:00",4421.953
"2004-12-04 23:55:00",4330.803
"2004-12-05 00:00:00",4207.058
"2004-12-05 00:05:00",4135.087
"2004-12-05 00:10:00",4132.741
"2004-12-05 00:15:00",4102.314
"2004-12-05 00:20:00",4046.243
"2004-12-05 00:25:00",3898.29
"2004-12-05 00:30:00",3946.65
"2004-12-05 00:35:00",3811.82
"2004-12-05 00:40:00",3853.179
"2004-12-05 00:45:00",3890.066
"2004-12-05 00:50:00",3986.084
"2004-12-05 00:55:00",3926.75
"2004-12-05 01:00:00",4058.593
"2004-12-05 01:05:00",4101.374
"2004-12-05 01:10:00",4062.018
"2004-12-05 01:15:00",3944.509
"2004-12-05 01:20:00",3992.265
"2004-12-05 01:25:00",3982.068
"2004-12-05 01:30:00",3871.456
"2004-12-05 01:35:00",3812.551
"2004-12-05 01:40:00",3745.715
"2004-12-05 01:45:00",3673.546
"2004-12-05 01:50:00",3743.214
"2004-12-05 01:55:00",3640.747
"2004-12-05 02:00:00",3527.525
"2004-12-05 02:05:00",3468.418
"2004-12-05 02:10:00",3478.603
"2004-12-05 02:15:00",3471.199
"2004-12-05 02:20:00",3548.043
"2004-12-05 02:25:00",3550.9
"2004-12-05 02:30:00",3615.306
"2004-12-05 02:35:00",3623.597
"2004-12-05 02:40:00",3695.628
"2004-12-05 02:45:00",3618.675
"2004-12-05 02:50:00",3620.226
"2004-12-05 02:55:00",3545.725
"2004-12-05 03:00:00",3525.547
"2004-12-05 03:05:00",3569.286
"2004-12-05 03:10:00",3392.671
"2004-12-05 03:15:00",3362.945
"2004-12-05 03:20:00",3346.244
"2004-12-05 03:25:00",3182.627
"2004-12-05 03:30:00",3104.855
"2004-12-05 03:35:00",3004.955
"2004-12-05 03:40:00",2984.035
"2004-12-05 03:45:00",2862.403
"2004-12-05 03:50:00",3033.658
"2004-12-05 03:55:00",3086.142
"2004-12-05 04:00:00",2983.032
"2004-12-05 04:05:00",3027.158
"2004-12-05 04:10:00",2942.947
"2004-12-05 04:15:00",2968.9
"2004-12-05 04:20:00",2953.654
"2004-12-05 04:25:00",2941.517
"2004-12-05 04:30:00",2966.359
"2004-12-05 04:35:00",3016.064
"2004-12-05 04:40:00",2983.462
"2004-12-05 04:45:00",2970.92
"2004-12-05 04:50:00",3016.438
"2004-12-05 04:55:00",2965.525
"2004-12-05 05:00:00",2915.876
"2004-12-05 05:05:00",2814.131
"2004-12-05 05:10:00",2848.488
"2004-12-05 05:15:00",2741.637
"2004-12-05 05:20:00",2712.42
"2004-12-05 05:25:00",2614.132
"2004-12-05 05:30:00",2602.392
"2004-12-05 05:35:00",2485.061
"2004-12-05 05:40:00",2426.518
"2004-12-05 05:45:00",2466.795
"2004-12-05 05:50:00",2460.9
"2004-12-05 05:55:00",2487.291
"2004-12-05 06:00:00",2414.835
"2004-12-05 06:05:00",2415.667
"2004-12-05 06:10:00",2434.546
"2004-12-05 06:15:00",2450.09
"2004-12-05 06:20:00",2568.979
"2004-12-05 06:25:00",2613.975
"2004-12-05 06:30:00",2593.525
"2004-12-05 06:35:00",2534.445
"2004-12-05 06:40:00",2559.618
"2004-12-05 06:45:00",2584.721
"2004-12-05 06:50:00",2729.462
"2004-12-05 06:55:00",2683.358
"2004-12-05 07:00:00",2613.754
"2004-12-05 07:05:00",2587.476
"2004-12-05 07:10:00",2562.3
"2004-12-05 07:15:00",2470.97
"2004-12-05 07:20:00",2447.783
"2004-12-05 07:25:00",2264.568
"2004-12-05 07:30:00",2303.714
"2004-12-05 07:35:00",2284.393
"2004-12-05 07:40:00",2380.796
"2004-12-05 07:45:00",2391.381
"2004-12-05 07:50:00",2515.787
"2004-12-05 07:55:00",2398.238
"2004-12-05 08:00:00",2311.863
"2004-12-05 08:05:00",2378.097
"2004-12-05 08:10:00",2439.078
"2004-12-05 08:15:00",2527.54
"2004-12-05 08:20:00",2521.991
"2004-12-05 08:25:00",2479.239
"2004-12-05 08:30:00",2503.424
"2004-12-05 08:35:00",2503.938
"2004-12-05 08:40:00",2543.643
"2004-12-05 08:45:00",2486.475
"2004-12-05 08:50:00",2558.315
"2004-12-05 08:55:00",2645.261
"2004-12-05 09:00:00",2668.889
"2004-12-05 09:05:00",2648.556
"2004-12-05 09:10:00",2733.811
"2004-12-05 09:15:00",2746.63
"2004-12-05 09:20:00",2754.354
"2004-12-05 09:25:00",2688.567
"2004-12-05 09:30:00",2674.466
"2004-12-05 09:35:00",2653.501
"2004-12-05 09:40:00",2629.78
"2004-12-05 09:45:00",2698.005
"2004-12-05 09:50:00",2807.056
"2004-12-05 09:55:00",2721
"2004-12-05 10:00:00",2762.591
"2004-12-05 10:05:00",2764.174
"2004-12-05 10:10:00",2809.252
"2004-12-05 10:15:00",2754.595
"2004-12-05 10:20:00",2872.945
"2004-12-05 10:25:00",2923.047
"2004-12-05 10:30:00",2889.817
"2004-12-05 10:35:00",2929.323
"2004-12-05 10:40:00",2981.842
"2004-12-05 10:45:00",3134.16
"2004-12-05 10:50:00",3237.56
"2004-12-05 10:55:00",3210.743
"2004-12-05 11:00:00",3192.104
"2004-12-05 11:05:00",3370.212
"2004-12-05 11:10:00",3405.504
"2004-12-05 11:15:00",3421.212
"2004-12-05 11:20:00",3329.694
"2004-12-05 11:25:00",3374.5
"2004-12-05 11:30:00",3531.929
"2004-12-05 11:35:00",3472.653
"2004-12-05 11:40:00",3494.955
"2004-12-05 11:45:00",3558.355
"2004-12-05 11:50:00",3609.828
"2004-12-05 11:55:00",3742.213
"2004-12-05 12:00:00",3662.618
"2004-12-05 12:05:00",3775.31
"2004-12-05 12:10:00",3828.83
"2004-12-05 12:15:00",3844.675
"2004-12-05 12:20:00",3883.098
"2004-12-05 12:25:00",3896.403
"2004-12-05 12:30:00",3983.462
"2004-12-05 12:35:00",4087.525
"2004-12-05 12:40:00",4062.486
"2004-12-05 12:45:00",4053.3
"2004-12-05 12:50:00",4060.307
"2004-12-05 12:55:00",4045.658
"2004-12-05 13:00:00",4098.857
"2004-12-05 13:05:00",4071.647
"2004-12-05 13:10:00",4153.967
"2004-12-05 13:15:00",4169.999
"2004-12-05 13:20:00",4198.379
"2004-12-05 13:25:00",4164.256
"2004-12-05 13:30:00",4315.725
"2004-12-05 13:35:00",4229.103
"2004-12-05 13:40:00",4245.842
"2004-12-05 13:45:00",4291.216
"2004-12-05 13:50:00",4360.839
"2004-12-05 13:55:00",4405.247
"2004-12-05 14:00:00",4484.476
"2004-12-05 14:05:00",4513.123
"2004-12-05 14:10:00",4413.757
"2004-12-05 14:15:00",4488.294
"2004-12-05 14:20:00",4603.469
"2004-12-05 14:25:00",4560.987
"2004-12-05 14:30:00",4612.83
"2004-12-05 14:35:00",4693.553
"2004-12-05 14:40:00",4814.033
"2004-12-05 14:45:00",4791.499
"2004-12-05 14:50:00",4858.356
"2004-12-05 14:55:00",4708.7
"2004-12-05 15:00:00",4711.762
"2004-12-05 15:05:00",4820.516
"2004-12-05 15:10:00",4917.105
"2004-12-05 15:15:00",4941.981
"2004-12-05 15:20:00",5018.948
"2004-12-05 15:25:00",4807.014
"2004-12-05 15:30:00",4791.551
"2004-12-05 15:35:00",4756.976
"2004-12-05 15:40:00",4770.632
"2004-12-05 15:45:00",4795.234
"2004-12-05 15:50:00",4768.836
"2004-12-05 15:55:00",4749.543
"2004-12-05 16:00:00",4733.227
"2004-12-05 16:05:00",4841.797
"2004-12-05 16:10:00",4884.031
"2004-12-05 16:15:00",4856.881
"2004-12-05 16:20:00",4872.663
"2004-12-05 16:25:00",4848.114
"2004-12-05 16:30:00",4847.164
"2004-12-05 16:35:00",4946.529
"2004-12-05 16:40:00",4810.988
"2004-12-05 16:45:00",4811.128
"2004-12-05 16:50:00",4946.24
"2004-12-05 16:55:00",4798.628
"2004-12-05 17:00:00",4818.982
"2004-12-05 17:05:00",4824.185
"2004-12-05 17:10:00",4835.522
"2004-12-05 17:15:00",4881.728
"2004-12-05 17:20:00",4840.491
"2004-12-05 17:25:00",4718.316
"2004-12-05 17:30:00",4727.577
"2004-12-05 17:35:00",4684.551
"2004-12-05 17:40:00",4717.561
"2004-12-05 17:45:00",4609.414
"2004-12-05 17:50:00",4696.016
"2004-12-05 17:55:00",4710.587
"2004-12-05 18:00:00",4765.47
"2004-12-05 18:05:00",4772.959
"2004-12-05 18:10:00",4721.184
"2004-12-05 18:15:00",4739.263
"2004-12-05 18:20:00",4763.985
"2004-12-05 18:25:00",4736.672
"2004-12-05 18:30:00",4684.794
"2004-12-05 18:35:00",4726.979
"2004-12-05 18:40:00",4699.183
"2004-12-05 18:45:00",4692.541
"2004-12-05 18:50:00",4785.15
"2004-12-05 18:55:00",4722.166
"2004-12-05 19:00:00",4619.672
"2004-12-05 19:05:00",4645.467
"2004-12-05 19:10:00",4579.612
"2004-12-05 19:15:00",4619.878
"2004-12-05 19:20:00",4687.928
"2004-12-05 19:25:00",4717.697
"2004-12-05 19:30:00",4713.2
"2004-12-05 19:35:00",4637.427
"2004-12-05 19:40:00",4579.093
"2004-12-05 19:45:00",4566.376
"2004-12-05 19:50:00",4668.37
"2004-12-05 19:55:00",4662.719
"2004-12-05 20:00:00",4567.452
"2004-12-05 20:05:00",4619.344
"2004-12-05 20:10:00",4585.529
"2004-12-05 20:15:00",4607.87
"2004-12-05 20:20:00",4573.507
"2004-12-05 20:25:00",4489.162
"2004-12-05 20:30:00",4535.24
"2004-12-05 20:35:00",4496.108
"2004-12-05 20:40:00",4502.433
"2004-12-05 20:45:00",4489.646
"2004-12-05 20:50:00",4506.866
"2004-12-05 20:55:00",4522.896
"2004-12-05 21:00:00",4403.533
"2004-12-05 21:05:00",4427.888
"2004-12-05 21:10:00",4412.573
"2004-12-05 21:15:00",4431.864
"2004-12-05 21:20:00",4476.316
"2004-12-05 21:25:00",4429.25
"2004-12-05 21:30:00",4462.209
"2004-12-05 21:35:00",4452.29
"2004-12-05 21:40:00",4486.436
"2004-12-05 21:45:00",4519.242
"2004-12-05 21:50:00",4548.35
"2004-12-05 21:55:00",4583.332
"2004-12-05 22:00:00",4494.208
"2004-12-05 22:05:00",4555.125
"2004-12-05 22:10:00",4626.028
"2004-12-05 22:15:00",4547.627
"2004-12-05 22:20:00",4616.989
"2004-12-05 22:25:00",4527.455
"2004-12-05 22:30:00",4579.223
"2004-12-05 22:35:00",4499.392
"2004-12-05 22:40:00",4426.958
"2004-12-05 22:45:00",4395.546
"2004-12-05 22:50:00",4421.561
"2004-12-05 22:55:00",4463.264
"2004-12-05 23:00:00",4420.11
"2004-12-05 23:05:00",4391.527
"2004-12-05 23:10:00",4328.495
"2004-12-05 23:15:00",4371.8
"2004-12-05 23:20:00",4360.053
"2004-12-05 23:25:00",4394.186
"2004-12-05 23:30:00",4342.885
"2004-12-05 23:35:00",4326.185
"2004-12-05 23:40:00",4326.878
"2004-12-05 23:45:00",4303.612
"2004-12-05 23:50:00",4378.896
"2004-12-05 23:55:00",4278.863
"2004-12-06 00:00:00",4298.974
"2004-12-06 00:05:00",4281.081
"2004-12-06 00:10:00",4173.107
"2004-12-06 00:15:00",4094.62
"2004-12-06 00:20:00",4101.252
"2004-12-06 00:25:00",4048.456
"2004-12-06 00:30:00",3975.491
"2004-12-06 00:35:00",3989.453
"2004-12-06 00:40:00",3967.851
"2004-12-06 00:45:00",3927.669
"2004-12-06 00:50:00",3890.711
"2004-12-06 00:55:00",3874.984
"2004-12-06 01:00:00",3771.916
"2004-12-06 01:05:00",3721.474
"2004-12-06 01:10:00",3716.145
"2004-12-06 01:15:00",3710.827
"2004-12-06 01:20:00",3671.68
"2004-12-06 01:25:00",3590.901
"2004-12-06 01:30:00",3557.621
"2004-12-06 01:35:00",3494.382
"2004-12-06 01:40:00",3461.848
"2004-12-06 01:45:00",3387.901
"2004-12-06 01:50:00",3477.5
"2004-12-06 01:55:00",3329.065
"2004-12-06 02:00:00",3282.87
"2004-12-06 02:05:00",3319.309
"2004-12-06 02:10:00",3282.946
"2004-12-06 02:15:00",3277.233
"2004-12-06 02:20:00",3230.684
"2004-12-06 02:25:00",3143.68
"2004-12-06 02:30:00",3092.634
"2004-12-06 02:35:00",2985.875
"2004-12-06 02:40:00",3001.49
"2004-12-06 02:45:00",2957.732
"2004-12-06 02:50:00",3015.603
"2004-12-06 02:55:00",3048.47
"2004-12-06 03:00:00",3089.419
"2004-12-06 03:05:00",3119.341
"2004-12-06 03:10:00",3125.402
"2004-12-06 03:15:00",3051.16
"2004-12-06 03:20:00",2987.614
"2004-12-06 03:25:00",2948.432
"2004-12-06 03:30:00",2855.136
"2004-12-06 03:35:00",2816.131
"2004-12-06 03:40:00",2852.965
"2004-12-06 03:45:00",2837.123
"2004-12-06 03:50:00",2822.175
"2004-12-06 03:55:00",2788.436
"2004-12-06 04:00:00",2664.299
"2004-12-06 04:05:00",2696.336
"2004-12-06 04:10:00",2660.284
"2004-12-06 04:15:00",2651.792
"2004-12-06 04:20:00",2625.953
"2004-12-06 04:25:00",2592.074
"2004-12-06 04:30:00",2558.618
"2004-12-06 04:35:00",2612.92
"2004-12-06 04:40:00",2561.092
"2004-12-06 04:45:00",2589.32
"2004-12-06 04:50:00",2637.997
"2004-12-06 04:55:00",2619.657
"2004-12-06 05:00:00",2516.253
"2004-12-06 05:05:00",2482.787
"2004-12-06 05:10:00",2477.936
"2004-12-06 05:15:00",2409.609
"2004-12-06 05:20:00",2456.004
"2004-12-06 05:25:00",2410.399
"2004-12-06 05:30:00",2394.649
"2004-12-06 05:35:00",2457.677
"2004-12-06 05:40:00",2495.652
"2004-12-06 05:45:00",2349.593
"2004-12-06 05:50:00",2448.91
"2004-12-06 05:55:00",2424.434
"2004-12-06 06:00:00",2510.112
"2004-12-06 06:05:00",2389.886
"2004-12-06 06:10:00",2387.145
"2004-12-06 06:15:00",2342.488
"2004-12-06 06:20:00",2403.428
"2004-12-06 06:25:00",2424.597
"2004-12-06 06:30:00",2375.016
"2004-12-06 06:35:00",2363.436
"2004-12-06 06:40:00",2320.103
"2004-12-06 06:45:00",2345.421
"2004-12-06 06:50:00",2423.132
"2004-12-06 06:55:00",2434.831
"2004-12-06 07:00:00",2348.493
"2004-12-06 07:05:00",2447.192
"2004-12-06 07:10:00",2406.937
"2004-12-06 07:15:00",2464.732
"2004-12-06 07:20:00",2454.207
"2004-12-06 07:25:00",2463.686
"2004-12-06 07:30:00",2411.382
"2004-12-06 07:35:00",2425.226
"2004-12-06 07:40:00",2466.469
"2004-12-06 07:45:00",2527.892
"2004-12-06 07:50:00",2682.689
"2004-12-06 07:55:00",2741.988
"2004-12-06 08:00:00",2690.864
"2004-12-06 08:05:00",2814.747
"2004-12-06 08:10:00",2963.043
"2004-12-06 08:15:00",3034.952
"2004-12-06 08:20:00",3380.604
"2004-12-06 08:25:00",3533.293
"2004-12-06 08:30:00",3592.582
"2004-12-06 08:35:00",3787.27
"2004-12-06 08:40:00",3871.107
"2004-12-06 08:45:00",3946.621
"2004-12-06 08:50:00",4332.351
"2004-12-06 08:55:00",4521.191
"2004-12-06 09:00:00",4693.562
"2004-12-06 09:05:00",4911.099
"2004-12-06 09:10:00",5171.59
"2004-12-06 09:15:00",5340.982
"2004-12-06 09:20:00",5492.949
"2004-12-06 09:25:00",5561.939
"2004-12-06 09:30:00",5582.897
"2004-12-06 09:35:00",5526.162
"2004-12-06 09:40:00",5730.864
"2004-12-06 09:45:00",5727.626
"2004-12-06 09:50:00",5880.941
"2004-12-06 09:55:00",6071.395
"2004-12-06 10:00:00",6102.718
"2004-12-06 10:05:00",6164.345
"2004-12-06 10:10:00",6341.974
"2004-12-06 10:15:00",6299.794
"2004-12-06 10:20:00",6407.095
"2004-12-06 10:25:00",6431.154
"2004-12-06 10:30:00",6452.745
"2004-12-06 10:35:00",6425.987
"2004-12-06 10:40:00",6413.401
"2004-12-06 10:45:00",6488.1
"2004-12-06 10:50:00",6589.261
"2004-12-06 10:55:00",6547.825
"2004-12-06 11:00:00",6509.497
"2004-12-06 11:05:00",6792.246
"2004-12-06 11:10:00",6912.778
"2004-12-06 11:15:00",7162.54
"2004-12-06 11:20:00",7300.814
"2004-12-06 11:25:00",7288.575
"2004-12-06 11:30:00",7249.566
"2004-12-06 11:35:00",7405.21
"2004-12-06 11:40:00",7471.667
"2004-12-06 11:45:00",7158.68
"2004-12-06 11:50:00",7215.328
"2004-12-06 11:55:00",7218.825
"2004-12-06 12:00:00",7153.916
"2004-12-06 12:05:00",7312.911
"2004-12-06 12:10:00",7391.172
"2004-12-06 12:15:00",7432.787
"2004-12-06 12:20:00",7491.261
"2004-12-06 12:25:00",7416.892
"2004-12-06 12:30:00",7396.639
"2004-12-06 12:35:00",7536.037
"2004-12-06 12:40:00",7462.418
"2004-12-06 12:45:00",7253.816
"2004-12-06 12:50:00",7292.737
"2004-12-06 12:55:00",7179.947
"2004-12-06 13:00:00",7231.605
"2004-12-06 13:05:00",7479.864
"2004-12-06 13:10:00",7624.353
"2004-12-06 13:15:00",7515.707
"2004-12-06 13:20:00",7532.082
"2004-12-06 13:25:00",7660.813
"2004-12-06 13:30:00",7603.433
"2004-12-06 13:35:00",7684.223
"2004-12-06 13:40:00",7555.986
"2004-12-06 13:45:00",7464.495
"2004-12-06 13:50:00",7625.652
"2004-12-06 13:55:00",7710.653
"2004-12-06 14:00:00",7681.254
"2004-12-06 14:05:00",7521.077
